"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","pre_meet_T28","pre_meet_T29","pre_meet_T30","pre_meet_T31","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","post_meet_T28","post_meet_T29","post_meet_T30","post_meet_T31","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","pre_pub_T28","pre_pub_T29","pre_pub_T30","pre_pub_T31","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27","post_pub_T28","post_pub_T29","post_pub_T30","post_pub_T31"
"SPEECH_234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0672452556669403,0.0186791796109626,0.0150591919587833,0.0659988841451744,0.0552955317061409,0.0374742428428526,0.0465247983926624,0.0216668910757484,0.0252184816423602,0.0208300587285962,0.026809190907438,0.049335863976454,0.0416137103604754,0.0111419017096959,0.0301319720422006,0.0435720657160681,0.0173077441677693,0.016214119508328,0.037445870192991,0.0551159551642088,0.0159512723102322,0.0200326905227968,0.0147520323644705,0.0173969788839397,0.0300134009303261,0.0321371839036394,0.0205218689181341,0.0728055420576872,0.0419450440888173,0.0139324425556577,0.0178306339484487,0.0433627068371737,0.0217240608353287,0.0197208361114387,0.0893530652320429,0.046504809849807,0.0227557323429933,0.0293337383927065,0.0719732689841275,0.0183064045817802,0.034102914783454,0.0398122070210795,0.0192814485110515,0.0619159381843776,0.0244002580324857,0.0487291197445218,0.021867656138031,0.0193781568332776,0.0219495164571619,0.0261413145648614,0.0309446576326393,0.0176880238231121,0.0225300208005001,0.0212676163396949,0.0141240445517674,0.0108185824483542,0.0547581408506976,0.023978344276671,0.028358949606153,0.0529750356584333,0.0196441826504811,0.0222992479237953
"SPEECH_244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101979038557454,0.0236233392520726,0.0145014034722129,0.0640783807568193,0.0548273832596237,0.0378146925247992,0.0319321191855028,0.044363659408274,0.0242734893786343,0.0229393801574672,0.0169224789227338,0.0235909713772499,0.0606849880561696,0.0197966616922236,0.0647836600924847,0.0287095153149347,0.0135660105259175,0.0163172821753332,0.0386950026199431,0.0276856299082341,0.0227397323313596,0.024443167689445,0.0178456433487854,0.023695900951767,0.0197415218065753,0.0338962489560514,0.0208731383136497,0.0208332496336229,0.0388697748286596,0.0221126799496277,0.0238638555523723,0.0560425856529025,0.0176103330216889,0.0200285984765332,0.0723107187910589,0.0493252745233473,0.0272097574327418,0.0170110649135672,0.0696537710733168,0.0198676172081926,0.0276386213600793,0.0196584490335782,0.0215466904558757,0.0502018880166624,0.027118466755549,0.0171285468733494,0.0515518729705987,0.029004192457837,0.0228735571071087,0.0342394161390933,0.0202761906713589,0.0184789137944122,0.0173980481915973,0.0181805205442841,0.0198591297680115,0.0162582268626079,0.031934664627076,0.0176583060101309,0.100254419627183,0.0402113623712573,0.0208714079585817,0.0285973873104178
"SPEECH_235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0638179021717735,0.0215995302035305,0.0208242853582111,0.0515230272008846,0.0359822957090439,0.047270593581937,0.037489707785213,0.0356119219807381,0.0180710203789067,0.0146870082177121,0.0404480361005036,0.0117119608344646,0.0277598705782106,0.0186982106837489,0.0405933051493704,0.0526064753954803,0.0229340499018515,0.0248745438530025,0.0230244742939156,0.0525515618131838,0.0147197840280606,0.0461095614941717,0.0149137300555542,0.0202774817359932,0.0255087428841042,0.0597020454490323,0.0223812984855045,0.0341755292310634,0.0304197770381613,0.0259288560499032,0.0437834123567691,0.0226937434873093,0.0289627071228381,0.0197631693836921,0.0570940077496877,0.0322243797848518,0.0621789204074226,0.0283072296572458,0.0324437906833731,0.00929607865783025,0.0114609557910995,0.0143626044919535,0.0197626502477701,0.0414353268349053,0.0192037104126462,0.0298463109781413,0.0506342253484481,0.0262371688571802,0.0470124846613787,0.0424050578032429,0.0342208014977783,0.0129253738984656,0.0695442829401214,0.014817495575381,0.0109547287977179,0.0230524056818391,0.0390769902420035,0.0203569987250536,0.0459906569925796,0.0284711729355449,0.0367367046300216,0.0685278657224769
"SPEECH_599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0149981838140037,0.0217502691462118,0.0308269314920456,0.0487598244280176,0.0623160751669636,0.0358619408351738,0.0215292513523422,0.0728973401067745,0.0127626140244363,0.0149615180341606,0.0223877517102259,0.018489241265114,0.036963746216463,0.0285724186171277,0.0390727302734249,0.0570303204747551,0.0223029561869506,0.0219450357494076,0.0346705065408391,0.0460251309495272,0.0213304027190812,0.0701327290097214,0.0189941552596924,0.0251867952823965,0.018621652697605,0.0537186528408951,0.0124783395610992,0.0478827088157341,0.0243373618189862,0.0142654898388679,0.0289279257719564,0.0602961806149275,0.0202908882747826,0.0190818492856343,0.0772531767529372,0.0351021344807473,0.0140583468769608,0.0179277310836607,0.0355107435700429,0.0419290658455083,0.040389324392936,0.022761671600825,0.0396290929305085,0.0575769539771641,0.0158215385769283,0.0371585777455399,0.027501635721034,0.0254571589368902,0.0169569574510937,0.0262449270275468,0.0715112374371811,0.0338604162814027,0.0244455552531204,0.0176297019669604,0.023463428786783,0.0259932715237383,0.0277682065469997,0.0195113926596487,0.0158625885644759,0.0590631208736931,0.0191258815827968,0.0308172433775317
"SPEECH_352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297094560945931,0.0124623265816962,0.0101237559584186,0.0212836179956807,0.0490496744080061,0.0182037524767109,0.0441343368601521,0.00682181105867842,0.0230181771290749,0.0075102689586117,0.00412439881490902,0.0111651166943425,0.0409545700781057,0.0276057337505782,0.0885551328147964,0.0539651222304987,0.00745847174234023,0.010393924318022,0.00841009686512441,0.125354079157918,0.00734413538564804,0.0173011302496106,0.0122512885631604,0.0086445448596375,0.0127153281692074,0.102229341061571,0.0293780752968571,0.0233149149673469,0.096737360095904,0.0499916600574339,0.0397883973053654,0.0688727970786957,0.0251034995951121,0.013601992373436,0.0841195044652305,0.0528662589854025,0.0367617389170787,0.0348817188436705,0.0227191131737839,0.0250633244961287,0.0182724011650857,0.0330241455392514,0.0169980781057682,0.0299269504894526,0.0209588166917554,0.0414253845660341,0.0486820507650758,0.026767207446179,0.0267161594614562,0.0215128808521903,0.0377946019719496,0.0160666656533657,0.0341665892779623,0.0144443081864661,0.0266627181381841,0.0283607250682308,0.0354668465596039,0.0355765844694639,0.0641105177269505,0.0193665758902302,0.0173489540313639,0.0223608900154416
"SPEECH_283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0318624150777442,0.0212354465030906,0.0245805503397035,0.0209121345282812,0.0281881161116595,0.0218409920851123,0.0292390854038165,0.0187290622657954,0.0230318710358476,0.012562372872073,0.0954690520267642,0.019975653649564,0.0483890061461946,0.0171629852501155,0.0439722873214799,0.0275806692069042,0.0319250272815366,0.0439159909485399,0.0235152063452604,0.0291987461063211,0.0192301775542183,0.0855425529315128,0.0175446485066096,0.0292491386271011,0.015822652069934,0.0561527011486249,0.018909496478854,0.0422265147470976,0.0247630495669541,0.0606868743607457,0.0165855235025436,0.0390320973836411,0.0243056258357172,0.0143466124469605,0.0574300388546726,0.0396093710459758,0.0389229271703819,0.0335141661401207,0.0338132079085802,0.015260191071113,0.0169040853605342,0.0289960644994176,0.0238203750384081,0.063058896088278,0.0191089062942931,0.0849908805391316,0.0358154162997272,0.0152056479382028,0.0203179678994169,0.0301480508335254,0.0375968062852901,0.0202720203830663,0.0296389295317811,0.0147363870101437,0.015998775164112,0.0287389882636811,0.0551405050015899,0.0200297415502241,0.0230227710998348,0.0550421137217632,0.0357498956850905,0.0294325376553253
"SPEECH_637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213314237262998,0.012548373082786,0.0184911477087797,0.0385274552266326,0.0471894421205717,0.0466218232640518,0.0218140973574437,0.0340871991324888,0.0396302611809044,0.00954302706506324,0.0132683228778616,0.0257057485681069,0.0239572047389336,0.0199180027766504,0.0295924813878816,0.0822373369999725,0.0190949138332243,0.0214294598389282,0.0113152273711314,0.0534795718671746,0.0162464046490939,0.0419544463041235,0.0150435570925687,0.011687554382258,0.0184708589614805,0.0605147016334882,0.0278927004784094,0.0272071595748116,0.127354748457216,0.0420561620753075,0.0217891862663556,0.0725199178975522,0.0277239414433377,0.0184436987229372,0.061395734080791,0.0359223397165748,0.0490698977248187,0.0298125781678709,0.0351785499834235,0.0168107438807178,0.0215109870830864,0.0510420623408309,0.0222571677720717,0.0539972880034373,0.0217464278049861,0.0352656683302928,0.0207386784343792,0.027327209442603,0.0273565158602022,0.0229507590844724,0.0281895119692505,0.016327914106041,0.037432662440355,0.0229164081657066,0.0254603703268661,0.0254174669050448,0.0381942772794391,0.0314619380829286,0.0275028116043578,0.0334261830504677,0.0377563054451134,0.0248439848500434
"SPEECH_374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725199178975522,0.0277239414433377,0.0184436987229372,0.061395734080791,0.0359223397165748,0.0490698977248187,0.0298125781678709,0.0351785499834235,0.0168107438807178,0.0215109870830864,0.0510420623408309,0.0222571677720717,0.0539972880034373,0.0217464278049861,0.0352656683302928,0.0207386784343792,0.027327209442603,0.0273565158602022,0.0229507590844724,0.0281895119692505,0.016327914106041,0.037432662440355,0.0229164081657066,0.0254603703268661,0.0254174669050448,0.0381942772794391,0.0314619380829286,0.0275028116043578,0.0334261830504677,0.0377563054451134,0.0248439848500434,0.0529044197624762,0.0338644854259734,0.0165355365670182,0.0457828315988123,0.0292179183396849,0.0475372707495835,0.0259581139939058,0.0532841005699357,0.035609360937231,0.0298485779020886,0.0244823595936962,0.0213487749372535,0.0514103745907411,0.0296336374323237,0.0344386658475088,0.0182641668120614,0.0255012759895871,0.0203462682193323,0.0332140890687779,0.0358710574644568,0.0203397317812529,0.0370825140543865,0.0145906949910708,0.0522822239054979,0.0341995089888061,0.0298948515809873,0.0196032369023894,0.0275170465992483,0.0424125259841279,0.0308962301876413,0.0261281492221432
"SPEECH_284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0529044197624762,0.0338644854259734,0.0165355365670182,0.0457828315988123,0.0292179183396849,0.0475372707495835,0.0259581139939058,0.0532841005699357,0.035609360937231,0.0298485779020886,0.0244823595936962,0.0213487749372535,0.0514103745907411,0.0296336374323237,0.0344386658475088,0.0182641668120614,0.0255012759895871,0.0203462682193323,0.0332140890687779,0.0358710574644568,0.0203397317812529,0.0370825140543865,0.0145906949910708,0.0522822239054979,0.0341995089888061,0.0298948515809873,0.0196032369023894,0.0275170465992483,0.0424125259841279,0.0308962301876413,0.0261281492221432,0.0341410696343366,0.0259959369609992,0.0120365541687492,0.0783404161930009,0.0634677516796639,0.0299157539273585,0.0243903366168334,0.04041229516246,0.0123512158858281,0.0166275268521775,0.0191352301167013,0.0413200775570832,0.0507596509738294,0.01977712039461,0.0268587462777732,0.0402781474911339,0.0253424614561246,0.0131543812159056,0.0217166159974053,0.0529934797028854,0.0154790233735058,0.056476282229978,0.0164436975972788,0.0165194722538398,0.0268075825554073,0.0191495662930265,0.024207974598501,0.064044943807839,0.019794717386667,0.0232049336771738,0.0688570379619236
"SPEECH_579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0643544123819162,0.0352375266289411,0.0157663173174458,0.0532470510636652,0.0530740374813114,0.0269791555174458,0.0480413252416023,0.0323820087097892,0.0253941526373509,0.0216382424630455,0.0208785173382865,0.0275262910436534,0.0429812502928112,0.0185972334639008,0.0352869364284539,0.0432370455008407,0.0230965289839462,0.0257101543601414,0.0302725189631252,0.0333635355674923,0.01782333893541,0.0398015075234731,0.0157504689008906,0.0303412683479136,0.030567119459879,0.0260450698753691,0.0345762743406394,0.0328827067903096,0.0472188501479081,0.0272438252536532,0.0206853290393894,0.0904105867176974,0.0295829448031125,0.00940532387632778,0.0461644987193138,0.0685578488295119,0.041079559788171,0.0298954259188897,0.0316105786246078,0.0153463854672704,0.0172341487260491,0.0216469635921425,0.0402811732948099,0.026952578198175,0.0186204119499368,0.0591829522277404,0.0317736429964638,0.0286954732322087,0.0249042240293627,0.0250266414326656,0.0397595407894818,0.015248919446012,0.017706573598115,0.011936794920684,0.0409702174135296,0.044980798118341,0.0511043394119233,0.0374634525826148,0.0237050667740716,0.0239491396014369,0.020017073739556,0.0167867211797773
"SPEECH_348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298235990404649,0.0222597551402719,0.0146148689905632,0.0572977131009681,0.0464607970122808,0.0206652238011795,0.0312059549814367,0.0488415723128374,0.0343928630175821,0.045257400577627,0.0154412406363288,0.0253381982900134,0.0514969837202416,0.0178322295766657,0.0309326245282914,0.0556187897530799,0.0308770080749027,0.0286256959817741,0.0172063170628273,0.0617808153170967,0.0181712444287735,0.0172979645764233,0.0133472488175181,0.0181811274951447,0.0428259493959224,0.0309130184525003,0.0226081529977379,0.029436799270654,0.0614048964834901,0.0392915079351267,0.020552439230276,0.0512223404578818,0.0149716797937144,0.0180077282887447,0.056804287494599,0.0403860759080414,0.0613684122065082,0.0201617677285103,0.0388304972056375,0.0122775046755557,0.0144587841627942,0.0215359288805633,0.0461643151643608,0.0237354034413751,0.0172059792342558,0.0426144996731711,0.0424615544056043,0.0308806647284776,0.0530003567287405,0.0139618902083145,0.0445983601793801,0.0139426444020821,0.065221660178605,0.00961140913390941,0.0181827360366424,0.03000366209782,0.0469347907225295,0.0199019003519256,0.0618547575917312,0.0320557289562925,0.0184382545025781,0.0192044254596537
"SPEECH_457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0354347710369114,0.0181252553105304,0.0156799277049169,0.0144066687993974,0.0961184485564709,0.0219882814589948,0.0153225309819453,0.0157214020833678,0.0644191432870771,0.0105483143026623,0.0168703137415986,0.0101873623692863,0.0604247139401608,0.0240355663289793,0.124808428842332,0.0435362367330258,0.0121134703604532,0.0327864066116171,0.0211391320548741,0.077678621760052,0.0177528939872431,0.0280596835179357,0.0162991100117275,0.0130393764375624,0.0173445682590338,0.0490948438437209,0.0153345497548828,0.0269538731500767,0.0430155197304266,0.0178968508276165,0.0238637342151207,0.0280350622145258,0.0306457689362164,0.0163790686562021,0.0541947743751147,0.0561121747944546,0.0687273986731629,0.0358822611457809,0.0393299843603752,0.0175054097068986,0.0206985672591129,0.0231585441075353,0.0208772542007396,0.0331775025940647,0.0195729951809219,0.0276845759654954,0.0717663507038481,0.0194126248959759,0.0215960165952092,0.0161896531977248,0.044528362191407,0.0171063515726798,0.0467774709013798,0.0164971954592225,0.0180080898085413,0.0225708312701618,0.034589769421377,0.0246366613477127,0.0878654621012074,0.0178216788567049,0.0264183991225646,0.0222337403836822
"SPEECH_585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039956140255991,0.0244255915851113,0.0192872756455841,0.0622917688625618,0.0370966507825562,0.0446425391838339,0.0612042703279775,0.0492326837017508,0.0456613397764976,0.0313598349922212,0.0372786430272493,0.0158647767245273,0.0765492738090375,0.0233435295869454,0.034319743029839,0.0363724021628209,0.0186040482171535,0.0149845927638645,0.0228064208848865,0.0425053412693197,0.0121721965150022,0.0187442219571522,0.0155891561062212,0.0223274820123525,0.0150544066770019,0.0228682113570709,0.0166846046674458,0.0366102205858492,0.0205899184768065,0.0317218661596829,0.0498508488956857,0.0512102214426387,0.0234552384591804,0.0134087956808879,0.0557233299499394,0.0487253025782271,0.0463537398502455,0.0276428350082708,0.0195060350944512,0.0247716799563089,0.0167766726545968,0.0229603838128324,0.0147648483066093,0.0184045213886663,0.0234853712929967,0.024279049085247,0.0729596739339024,0.0286050918778019,0.0203111332561641,0.0141440919556063,0.0747753061139348,0.0155379569745926,0.0672852729543682,0.0144222767841229,0.0227383340060706,0.0197756515891615,0.054252929086093,0.021451000488217,0.0209180277175882,0.0675920329454496,0.0310783897912128,0.0226848059646155
"SPEECH_282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0301998682859627,0.0450636570925966,0.0136490248337741,0.0374684367437473,0.0511404079058705,0.0556283022345619,0.0239074694991782,0.0417559554854916,0.0229711655360077,0.0174569038167673,0.0150186114851786,0.0220639707557355,0.064617189986788,0.0180059748757401,0.0353640520897849,0.0381385003088581,0.0238904284799086,0.0248179478959278,0.0402890652908393,0.0477371932684948,0.014067534649208,0.0405937182679673,0.0138391351838924,0.042975440707318,0.0194598368865198,0.0426873689346264,0.0304664457937134,0.0292571630732199,0.0442879133327662,0.0303355339561959,0.0228457833433591,0.0422573419193433,0.0250728470632721,0.0172515146140275,0.0598966062833703,0.0453821807993579,0.0296127253861193,0.0192277466123704,0.034331530279078,0.0202148806721613,0.0154126365934396,0.0381463142548181,0.0235025576590199,0.0556348464822095,0.0197009037061017,0.0434919868571007,0.0391837535160147,0.03418846006356,0.0370212180606361,0.0226652116035209,0.0231166304097662,0.0174808632535833,0.0568993684371742,0.0181799461470911,0.0220583656637864,0.0358314638066303,0.0449017851472687,0.0509083088099765,0.0329589766127322,0.0256658051975611,0.0259287729556623,0.0238744511332464
"SPEECH_341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0301998682859627,0.0450636570925966,0.0136490248337741,0.0374684367437473,0.0511404079058705,0.0556283022345619,0.0239074694991782,0.0417559554854916,0.0229711655360077,0.0174569038167673,0.0150186114851786,0.0220639707557355,0.064617189986788,0.0180059748757401,0.0353640520897849,0.0381385003088581,0.0238904284799086,0.0248179478959278,0.0402890652908393,0.0477371932684948,0.014067534649208,0.0405937182679673,0.0138391351838924,0.042975440707318,0.0194598368865198,0.0426873689346264,0.0304664457937134,0.0292571630732199,0.0442879133327662,0.0303355339561959,0.0228457833433591,0.0422573419193433,0.0250728470632721,0.0172515146140275,0.0598966062833703,0.0453821807993579,0.0296127253861193,0.0192277466123704,0.034331530279078,0.0202148806721613,0.0154126365934396,0.0381463142548181,0.0235025576590199,0.0556348464822095,0.0197009037061017,0.0434919868571007,0.0391837535160147,0.03418846006356,0.0370212180606361,0.0226652116035209,0.0231166304097662,0.0174808632535833,0.0568993684371742,0.0181799461470911,0.0220583656637864,0.0358314638066303,0.0449017851472687,0.0509083088099765,0.0329589766127322,0.0256658051975611,0.0259287729556623,0.0238744511332464
"SPEECH_397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280265500828947,0.0236385319586689,0.0264880025526992,0.114330412774418,0.0312656678755304,0.021401697011954,0.0186166913376649,0.0378908339439621,0.0168984179811695,0.0413399677274208,0.0192521284932901,0.015633735393933,0.0427552546747834,0.0183281369171074,0.0376766841495884,0.0268697508164506,0.0391402326609375,0.0269381517632972,0.0458904596907058,0.0250753713397502,0.0166897462057682,0.0341857875684728,0.0226074636369206,0.0553280753413602,0.0231314712966869,0.0323431478660067,0.0628905819916596,0.0337061041555561,0.0204796563385693,0.0183941274331747,0.022787159019599,0.0352584254905681,0.0179338198190536,0.0143792779212566,0.0651208072317957,0.0301105198009376,0.0348816284989377,0.0339388800882102,0.046360183220013,0.0243731650185759,0.0209104991121624,0.014800925376097,0.0229096982457601,0.0437985052487296,0.0160925296096523,0.0200353575677905,0.0355037736032447,0.022822209861944,0.0186354127112168,0.0282142159559464,0.06073399303487,0.0207986767493313,0.0576358562385885,0.0135639223790882,0.039639726037759,0.0273123671392703,0.0367701131470358,0.0219584439489629,0.0337292444124274,0.0316173466292092,0.0530859497554196,0.0570745261461452
"SPEECH_279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0763709549061796,0.0410106082254843,0.0179328770879791,0.0251974920102394,0.0554466335576624,0.0393929468290013,0.0221430220794765,0.0352577554513274,0.0182119880699845,0.0297987212500627,0.0178611426179552,0.0220316401735112,0.0641142170870944,0.0223968900742285,0.0610615808028194,0.0396674845324729,0.0295125230773057,0.0222885917268346,0.0336933454850325,0.0379473358801109,0.0157441777626991,0.0305467303933923,0.0156293058168495,0.0361487779200406,0.0322918715335438,0.0218237803907834,0.0202704166347651,0.0376395695696912,0.0321773686633164,0.023832652997424,0.0225575973927317,0.0315482359682443,0.0195766265562092,0.0197632253208769,0.0402695758960742,0.0324030622262455,0.0414778987426009,0.0323356564801216,0.0581204328335929,0.0279696220148301,0.0205098733660096,0.026959016125946,0.0190518244580431,0.0444851894796488,0.0196471721662546,0.0285579338920567,0.0418709746910673,0.0334277847665117,0.0514450424385861,0.0145848568016968,0.0415111439220686,0.0143375293423878,0.0405731628991908,0.0186492458711695,0.0369945915085289,0.0283806983190936,0.0481568497316103,0.0274003088590514,0.037124644779493,0.0527863804167384,0.0177011613129868,0.0323802788130645
